@relation data1

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute A21 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A25 numeric
@attribute A26 numeric
@attribute A27 numeric
@attribute A28 numeric
@attribute class {Negative,Positive}

@data
0.131313,1,0.166667,0.333333,0.206897,0.2,0.2,0.2,0.2,0.2,0.2,0.170618,0.085382,0.100771,0.185427,0.102178,0.277995,0.00159,0.007125,0.001021,0.001269,0.001855,0.001557,0.131314,0.085382,0.085382,0.085382,0.170618,Negative
0.060606,1,0.333333,0.666667,0.086207,0.2,0.2,0.2,0.2,0.2,0.2,0.167233,0.088213,0.100676,0.186836,0.105332,0.2804,0.003438,0.003032,0.004493,0.001216,0.002412,0.01006,0.060608,0.088213,0.088213,0.088213,0.167233,Positive
0.272727,0,0.166667,0.333333,0.224138,0.2,0.2,0.2,0.2,0.2,0.2,0.334971,0.363229,0.291367,0.379544,0.307109,0.441716,0.271306,0.08906,0.01116,0.241546,0.024786,0.013873,0.272727,0.363229,0.363229,0.363229,0.334971,Negative
0.010101,1,0.5,0.666667,0.034483,0.2,0.2,0.4,0.4,0.4,0.4,0.158805,0.081731,0.095011,0.176639,0.097601,0.275314,0.003434,0,0.002232,0,0.004689,0,0.010104,0.081731,0.081731,0.081731,0.158805,Positive
0.181818,1,0.333333,0.333333,0.431034,0.2,0.2,0.2,0.2,0.2,0.2,0.270957,0.175065,0.147225,0.264887,0.167528,0.332,0.009158,0.002969,0.013424,0.008052,0.024425,0.009485,0.18182,0.175065,0.175065,0.175065,0.270957,Negative
0.252525,0,0.333333,0.666667,0.172414,0.2,0.2,0.2,0.2,0.2,0.2,0.201777,0.117538,0.111824,0.196757,0.111708,0.279446,0.00229,0.001187,0.002232,0.003221,0.004689,0.136585,0.252526,0.117538,0.117538,0.117538,0.201777,Negative
0.494949,0,0.5,0.666667,0.258621,0.2,0.1,0.1,0.1,0.1,0.2,0.154484,0.067821,0.087118,0.175398,0.10036,0.26798,0.001948,0.000844,0.01817,0.032306,0.001172,0.047558,0.494951,0.067821,0.067821,0.067821,0.154484,Negative
0.494949,1,0.166667,0.666667,0.258621,0.1,0.1,0.1,0.1,0.1,0.1,0.156195,0.070092,0.088509,0.163282,0.081862,0.284819,0.004672,0.002543,0.003725,0.001971,0.072731,0.002064,0.49495,0.070092,0.070092,0.070092,0.156195,Negative
0.020202,0,0.333333,0.666667,0.155172,0.1,0.2,0.2,0.2,0.2,0.2,0.171142,0.093431,0.102608,0.188653,0.104977,0.278587,0.001832,0.000891,0.001116,0.00161,0.002345,0.001897,0.020203,0.093431,0.093431,0.093431,0.171142,Negative
0.161616,1,0.333333,0.666667,0.103448,0.1,0.1,0.1,0.2,0.2,0.2,0.146886,0.065252,0.100404,0.182672,0.104841,0.280129,0,0.016094,0.001674,0.00139,0.002117,0.005691,0.161618,0.065252,0.065252,0.065252,0.146886,Positive
0.181818,0,0.333333,0.333333,0.275862,0.4,0.1,0.2,0.2,0.1,0.4,0.148697,0.073851,0.091637,0.160138,0.085705,0.262785,0.009204,0.001187,0,0.008213,0,0.005296,0.181819,0.073851,0.073851,0.073851,0.148697,Positive
0.151515,1,0.333333,0.333333,0.482759,0.2,0.2,0.2,0.2,0.2,0.2,0.214164,0.140257,0.09678,0.178405,0.100408,0.27669,0.004579,0.001781,0.001116,0.00161,0.002345,0.001897,0.151517,0.140257,0.140257,0.140257,0.214164,Negative
0.010101,0,0.333333,0.333333,0.258621,0.3,0.4,0.2,0.2,0.2,0.2,0.157637,0.077682,0.093361,0.172415,0.093844,0.271726,0,0.00072,0.00052,0.000781,0.00211,0.001897,0.010102,0.077682,0.077682,0.077682,0.157637,Positive
0.353535,0,0.333333,0.666667,0.068966,0.3,0.1,0.4,0.2,0.1,0.1,0.146519,0.067783,0.087162,0.160599,0.082331,0.261585,0.001885,0.000003,0.000002,0.002746,0.001857,0,0.353536,0.067783,0.067783,0.067783,0.146519,Negative
0.111111,1,0.166667,0.666667,0.327586,0.1,0.1,0.1,0.1,0.2,0.2,0.146808,0.06653,0.086524,0.171493,0.092515,0.270944,0.000373,0.000194,0.013454,0.000385,0.002345,0.001237,0.111112,0.06653,0.06653,0.06653,0.146808,Negative
0.151515,0,0.333333,0.333333,0.62069,0.1,0.4,0.4,0.1,0.1,0.1,0.148296,0.066486,0.086284,0.160314,0.080843,0.261215,0,0,0.000767,0.000644,0.001172,0.001328,0.151516,0.066486,0.066486,0.066486,0.148296,Negative
0.191919,0,0.166667,0.666667,0.172414,0.2,0.2,0.2,0.2,0.2,0.2,0.318499,0.253506,0.188627,0.285747,0.213155,0.363948,0.010303,0.004432,0.005262,0.007736,0.012053,0.010054,0.191919,0.253506,0.253506,0.253506,0.318499,Negative
0.353535,0,0.5,0.666667,0.344828,0.4,0.1,0.2,0.2,0.2,0.2,0.146712,0.072885,0.091694,0.244177,0.178075,0.33717,0.008038,0.001782,0.089282,0.016908,0.011723,0.01897,0.353537,0.072885,0.072885,0.072885,0.146712,Negative
0.141414,1,0.333333,0.333333,0.275862,0.2,0.2,0.2,0.2,0.2,0.2,0.252173,0.158689,0.140415,0.252548,0.177007,0.335713,0.00396,0.002917,0.004385,0.003849,0.007155,0.011951,0.141416,0.158689,0.158689,0.158689,0.252173,Negative
0.191919,0,0.333333,0.666667,0.137931,0.3,0.4,0.2,0.2,0.2,0.2,0.327223,0.243343,0.162103,0.237561,0.163904,0.32712,0,0.002419,0.003348,0.004992,0.010316,0.005558,0.19192,0.243343,0.243343,0.243343,0.327223,Negative
0.292929,1,0.333333,0.333333,0.224138,0.2,0.2,0.2,0.2,0.2,0.2,0.222722,0.145677,0.130664,0.235439,0.13874,0.272176,0.004458,0.001652,0.00399,0.002585,0.003564,0,0.292931,0.145677,0.145677,0.145677,0.222722,Negative
0.010101,0,0.166667,0.666667,0.068966,0.2,0.2,0.2,0.2,0.2,0.2,0.161795,0.082905,0.097144,0.175897,0.099247,0.270873,0.004946,0.003087,0.000391,0.007246,0.002345,0.008537,0.010101,0.082905,0.082905,0.082905,0.161795,Negative
0.060606,0,0.333333,0.666667,0.12069,0.3,0.4,0.2,0.2,0.2,0.2,0.177627,0.091463,0.098859,0.18195,0.105249,0.28206,0.000026,0.000972,0.001116,0.003221,0.00705,0.005718,0.060607,0.091463,0.091463,0.091463,0.177627,Negative
0.151515,1,0.5,0.666667,0.086207,0.2,0.2,0.2,0.2,0,0,0.148691,0.069531,0.088784,0.160138,0.080648,0.260979,0.00124,0.000616,0,0,0,0.184963,0.151518,0.069531,0.069531,0.069531,0.148691,Negative
0.040404,1,0.333333,0.666667,0.12069,0.3,0,0,0,0,0,0.146519,0.06622,0.086345,0.160138,0.080648,0.260979,0,0,0,0,0,0,0.040406,0.06622,0.06622,0.06622,0.146519,Negative
0.30303,1,0.5,0.333333,0.413793,0.2,0.2,0.2,0.2,0.2,0.2,0.422073,0.273392,0.208465,0.367429,0.278343,0.406867,0.024136,0.011875,0.013392,0.024155,0.018756,0.028455,0.303033,0.273392,0.273392,0.273392,0.422073,Negative
0.191919,1,0.5,0.333333,0.224138,0.2,0.2,0.2,0.2,0.2,0.2,0.322153,0.239053,0.171443,0.304625,0.2235,0.346239,0.00574,0.00279,0.008418,0.006393,0.007376,0.013167,0.191922,0.239053,0.239053,0.239053,0.322153,Negative
0.090909,1,0.166667,0.666667,0.224138,0.2,0.2,0.2,0.2,0.2,0.4,0.205092,0.126156,0.114008,0.189689,0.1349,0.282763,0.003907,0.002975,0.011166,0.048834,0,0.03794,0.09091,0.126156,0.126156,0.126156,0.205092,Negative
0.191919,0,0.166667,0.666667,0.224138,0.3,0.4,0.2,0.2,0.2,0.2,0.32105,0.233432,0.137443,0.287935,0.211766,0.306992,0.009158,0.002969,0.061939,0.008052,0.011723,0.016125,0.191919,0.233432,0.233432,0.233432,0.32105,Negative
0.222222,1,0.333333,0.666667,0.051724,0.1,0.1,0.1,0,0.1,0.2,0.148283,0.06846,0.086345,0.160138,0.084748,0.261604,0.002702,0,0,0.006659,0,0.004352,0.222224,0.06846,0.06846,0.06846,0.148283,Positive
0.292929,1,0.166667,0.333333,0.172414,0,0,0.1,0.2,0.2,0.2,0.146519,0.067274,0.093039,0.167334,0.082356,0.264102,0.001271,0.007239,0.000335,0.000308,0.009528,0.00074,0.29293,0.067274,0.067274,0.067274,0.146519,Negative
0.191919,1,0.166667,0.333333,0.12069,0.2,0.2,0.2,0.2,0.2,0.2,0.182409,0.108514,0.112048,0.210042,0.134163,0.304063,0.005724,0.001781,0.007812,0.003221,0.007034,0.005691,0.19192,0.108514,0.108514,0.108514,0.182409,Negative
0.060606,1,0.5,0.333333,0.206897,0.2,0.2,0.2,0.2,0.2,0.2,0.209549,0.128197,0.113894,0.188368,0.110475,0.283557,0.002862,0.001845,0.002232,0.001688,0.002567,0.001783,0.060609,0.128197,0.128197,0.128197,0.209549,Positive
0.323232,1,0.166667,0.666667,0.137931,0.1,0.2,0.2,0.2,0.2,0.1,0.155274,0.077492,0.094552,0.19244,0.089406,0.269666,0.003434,0.002969,0.024552,0.00161,0.026502,0.000522,0.323233,0.077492,0.077492,0.077492,0.155274,Negative
0.353535,0,0.333333,0.333333,0.327586,0.1,0.1,0,0.1,0.1,0.1,0.157724,0.06622,0.086345,0.16245,0.087041,0.260979,0,0,0.00274,0.010382,0,0,0.353536,0.06622,0.06622,0.06622,0.157724,Negative
0.40404,1,0.166667,0.333333,0.551724,0.1,0.1,0.1,0.1,0.1,0.1,0.150247,0.066398,0.090673,0.161873,0.081768,0.266813,0.000214,0.004689,0.002056,0.001818,0.017799,0,0.404041,0.066398,0.066398,0.066398,0.150247,Negative
0.020202,1,0.333333,0.666667,0,0.2,0.2,0.2,0.2,0.2,0.2,0.155099,0.076096,0.089127,0.162043,0.081801,0.260979,0.00229,0.000594,0.001118,0.000037,0,0,0.020204,0.076096,0.076096,0.076096,0.155099,Negative
0.080808,0,0.166667,0.666667,0.086207,0.3,0,0.1,0.1,0.2,0.2,0.146519,0.06622,0.086566,0.192148,0.111127,0.283279,0,0.000239,0.037925,0.00161,0.002345,0.001897,0.080808,0.06622,0.06622,0.06622,0.146519,Negative
0.242424,1,0.5,0.333333,0.482759,0,0,0,0,0,0,0.147078,0.06652,0.086518,0.160435,0.080961,0.261222,0,0.000188,0.000353,0.000509,0.000741,0.000599,0.242427,0.06652,0.06652,0.06652,0.147078,Positive
0.393939,0,0.166667,0.666667,0.137931,0.2,0.2,0.2,0.1,0.1,0.4,0.18285,0.076802,0.089802,0.290421,0.228935,0.3752,0.001488,0.000594,0.154354,0.027369,0.011746,0.000182,0.393939,0.076802,0.076802,0.076802,0.18285,Negative
0.313131,0,0.333333,0.333333,0.241379,0.2,0.2,0.2,0.2,0.2,0.2,0.389508,0.331969,0.243377,0.435797,0.376623,0.41475,0.013165,0.007125,0.014367,0.020966,0.020632,0.010718,0.313132,0.331969,0.331969,0.331969,0.389508,Positive
0.606061,1,0.166667,0.666667,0.293103,0.2,0.2,0.2,0.2,0.2,0.2,0.685055,0.658866,0.433362,0.646745,0.531657,0.611864,0.030757,0.013285,0.019219,0.024638,0.037512,0.034146,0.606061,0.658866,0.658866,0.658866,0.685055,Negative
0.242424,1,0.833333,0.333333,0.103448,0.2,0.2,0.2,0.2,0.2,0.2,0.259595,0.123791,0.113347,0.192233,0.113785,0.287049,0.004269,0.00095,0.002232,0.00161,0.002579,0.001707,0.242429,0.123791,0.123791,0.123791,0.259595,Negative
0.333333,1,0.333333,0.666667,0.310345,0.2,0.2,0.2,0.2,0.2,0.2,0.440583,0.358793,0.259623,0.46027,0.32218,0.452151,0.014309,0.008179,0.011864,0.014332,0.021569,0.018069,0.333335,0.358793,0.358793,0.358793,0.440583,Negative
0.20202,1,0.333333,0.666667,0.051724,0.1,0.1,0.1,0.1,0.1,0,0.147472,0.073701,0.086793,0.16042,0.080648,0.260979,0.009112,0.000484,0.000335,0,0,0,0.202022,0.073701,0.073701,0.073701,0.147472,Positive
0.242424,0,0.166667,0.666667,0.155172,0.3,0,0,0.1,0.1,0.1,0.146519,0.06622,0.086345,0.160797,0.080797,0.261132,0,0,0.000781,0.000242,0.000469,0,0.242424,0.06622,0.06622,0.06622,0.146519,Negative
0.070707,1,0.5,0.666667,0.431034,0.2,0.2,0.2,0.2,0.2,0.2,0.213933,0.140535,0.130177,0.198287,0.121645,0.293522,0.003829,0.001985,0.001615,0.002411,0.003953,0.002863,0.07071,0.140535,0.140535,0.140535,0.213933,Negative
0.191919,1,0.333333,0.333333,0.224138,0.3,0.1,0.1,0.1,0.1,0.1,0.146517,0.06694,0.086893,0.160767,0.09038,0.289313,0.00087,0.000594,0.000748,0.015865,0.093928,0.00199,0.191921,0.06694,0.06694,0.06694,0.146517,Negative
0.040404,0,0.166667,0.666667,0.241379,0.3,0.4,0.2,0.2,0.2,0.2,0.164729,0.085152,0.097062,0.178268,0.100297,0.27636,0.000005,0.001187,0.000901,0.00161,0.002345,0.001292,0.040404,0.085152,0.085152,0.085152,0.164729,Negative
0.090909,1,0.5,0.333333,0.482759,0.2,0.2,0.2,0.2,0.2,0.2,0.201425,0.121414,0.118163,0.215364,0.126315,0.294159,0.002572,0.001722,0.002687,0.00272,0.004267,0.00387,0.090912,0.121414,0.121414,0.121414,0.201425,Negative
0.070707,0,0.166667,0.666667,0.224138,0.4,0.4,0.4,0.4,0.4,0.4,0.200702,0.125462,0.121388,0.221067,0.145709,0.312472,0.003205,0.001781,0.00279,0.004187,0.006096,0.004932,0.070707,0.125462,0.125462,0.125462,0.200702,Positive
0.232323,0,0.166667,0.333333,0.448276,0.3,0.4,0.4,0.4,0.4,0.4,0.268724,0.194317,0.161701,0.296214,0.227007,0.372463,0.000572,0.003562,0.012276,0.009018,0,0.021013,0.232323,0.194317,0.194317,0.194317,0.268724,Positive
0.171717,1,0.333333,0.666667,0.137931,0.2,0.2,0.2,0.2,0.2,0.2,0.280714,0.205543,0.164931,0.28898,0.213457,0.363742,0.006869,0.004156,0.00558,0.008052,0.011723,0.008876,0.171719,0.205543,0.205543,0.205543,0.280714,Negative
0.121212,0,0.166667,0.666667,0.362069,0.1,0.1,0.1,0.1,0.1,0.1,0.147259,0.067014,0.086804,0.160925,0.081477,0.261621,0.000957,0.000496,0.000933,0.001346,0.00196,0.001586,0.121212,0.067014,0.067014,0.067014,0.147259,Negative
0.070707,1,0.333333,0.666667,0.051724,0.2,0.2,0.2,0.2,0.2,0.1,0.199987,0.118531,0.097549,0.177884,0.084426,0.279296,0.002298,0.001187,0.001132,0,0.055884,0.005691,0.070709,0.118531,0.118531,0.118531,0.199987,Negative
0.191919,0,0.5,0.666667,0.12069,0.3,0.1,0.1,0,0.1,0.1,0.146519,0.067644,0.086345,0.160138,0.08164,0.261747,0.001717,0,0,0.00161,0.002345,0,0.191921,0.067644,0.067644,0.067644,0.146519,Positive
0.010101,0,0.166667,0.666667,0.086207,0.3,0.4,0.2,0.2,0.2,0.2,0.160144,0.076093,0.090302,0.167062,0.088097,0.267419,0,0.000891,0.000295,0.000451,0.002345,0.001542,0.010101,0.076093,0.076093,0.076093,0.160144,Negative
0.191919,1,0.166667,0.666667,0.224138,0.3,0,0,0.1,0.4,0.4,0.146519,0.06622,0.086345,0.160465,0.080843,0.26322,0,0,0.000387,0,0.006377,0,0.19192,0.06622,0.06622,0.06622,0.146519,Positive
0.080808,1,0.5,0.333333,0.482759,0.1,0.4,0.4,0.2,0.2,0.2,0.207912,0.133493,0.124449,0.161392,0.082239,0.261715,0.003205,0,0,0.000438,0.000389,0.007125,0.080811,0.133493,0.133493,0.133493,0.207912,Negative
0.060606,0,0.166667,0.666667,0.327586,0.4,0.4,0.2,0.2,0.2,0.4,0.186994,0.108668,0.111457,0.206273,0.132399,0.301894,0,0.001039,0.004464,0.006441,0.00483,0.004173,0.060606,0.108668,0.108668,0.108668,0.186994,Positive
0.050505,1,0.5,0.333333,0.37931,0.2,0.2,0.2,0.2,0.2,0.2,0.190179,0.112833,0.112819,0.197436,0.110295,0.283051,0.005232,0.003175,0.004503,0.014177,0.007034,0.005691,0.050508,0.112833,0.112833,0.112833,0.190179,Negative
0.040404,1,0.166667,0.666667,0.034483,0.2,0.2,0.2,0.2,0.2,0.2,0.181726,0.093334,0.090487,0.168201,0.089304,0.267734,0.001832,0.000772,0.001451,0.000741,0.000821,0.000911,0.040405,0.093334,0.093334,0.093334,0.181726,Negative
0.10101,0,0.166667,0.666667,0.224138,0.1,0.1,0.4,0.1,0.1,0.2,0.160596,0.084131,0.086833,0.163359,0.084921,0.261542,0.004594,0.000001,0.003828,0.006955,0.000005,0.003614,0.10101,0.084131,0.084131,0.084131,0.160596,Negative
0.292929,0,0.166667,0.333333,0.637931,0.4,0.4,0.4,0.4,0.4,0.4,0.277717,0.216385,0.174324,0.307249,0.244808,0.391044,0.016027,0.003562,0,0.019324,0.015239,0.012331,0.292929,0.216385,0.216385,0.216385,0.277717,Positive
0.040404,1,0.166667,0.666667,0.017241,0.3,0.4,0.2,0.2,0.2,0.2,0.150443,0.070221,0.089222,0.166014,0.086577,0.266736,0,0.000655,0.001228,0.000346,0.004689,0.001897,0.040405,0.070221,0.070221,0.070221,0.150443,Negative
0.010101,0,0.833333,0.666667,0.12069,0.1,0.1,0.1,0.1,0.1,0,0.147209,0.06734,0.086345,0.160524,0.080648,0.259442,0.001351,0,0.000458,0.00161,0.004689,0.003794,0.010105,0.06734,0.06734,0.06734,0.147209,Negative
0.151515,1,0.5,1,0.258621,0.1,0.1,0.2,0.1,0.1,0.1,0.154775,0.096347,0.098879,0.16579,0.086597,0.260979,0.03634,0.000623,0.006696,0.009662,0,0.008243,0.151518,0.096347,0.096347,0.096347,0.154775,Negative
0.494949,0,0.166667,0.333333,0.310345,0.2,0.2,0.2,0.2,0.1,0.1,0.169969,0.086473,0.092386,0.161879,0.081755,0.261691,0.001444,0.003504,0.000051,0.001805,0.00222,0.381913,0.494949,0.086473,0.086473,0.086473,0.169969,Negative
0.191919,1,0.166667,0.333333,0.310345,0,0,0,0,0,0,0.151433,0.068398,0.086542,0.160138,0.080998,0.261242,0.002626,0.000213,0,0.000568,0.000802,0,0.19192,0.068398,0.068398,0.068398,0.151433,Negative
0.070707,1,0.333333,0.666667,0.051724,0.2,0.2,0.2,0.2,0.1,0.1,0.183192,0.079755,0.094378,0.168231,0.082061,0.329002,0.001495,0.000891,0.001674,0.002295,0.207526,0.00626,0.070709,0.079755,0.079755,0.079755,0.183192,Negative
0.040404,1,0.333333,0.666667,0.086207,0.4,0.2,0.2,0.4,0.4,0.2,0.169547,0.091895,0.102518,0.18815,0.109525,0.283921,0.001663,0.001696,0.001181,0,0.002851,0.002081,0.040406,0.091895,0.091895,0.091895,0.169547,Positive
0.151515,1,0.333333,0.666667,0.12069,0.2,0.2,0.2,0.2,0.1,0.2,0.156989,0.161638,0.134725,0.221397,0.081229,0.322665,0.114475,0.005937,0.007532,0.000944,0.187561,0.056911,0.151517,0.161638,0.161638,0.161638,0.156989,Negative
0.040404,1,0.333333,0.333333,0.103448,0.2,0.2,0.2,0.2,0.2,0.2,0.191245,0.114424,0.11406,0.207588,0.131211,0.267094,0.002633,0.001187,0.002232,0.004026,0.000678,0.001897,0.040406,0.114424,0.114424,0.114424,0.191245,Negative
0.121212,1,0.333333,0.666667,0.034483,0.2,0.2,0.2,0.2,0.2,0.2,0.215917,0.139877,0.120914,0.215216,0.139219,0.300632,0.003434,0.001781,0.003348,0.004026,0.004689,0.005691,0.121214,0.139877,0.139877,0.139877,0.215917,Negative
0.222222,1,0.333333,0.666667,0.12069,0.2,0.2,0.2,0.2,0.2,0.1,0.172623,0.070802,0.090535,0.168806,0.08318,0.265601,0.005495,0.004169,0.008937,0,0.014102,0.005792,0.222224,0.070802,0.070802,0.070802,0.172623,Negative
0.070707,0,0.333333,0.333333,0.12069,0.2,0.2,0.2,0.2,0.2,0.2,0.174936,0.093727,0.095344,0.16365,0.085272,0.265151,0.001516,0.002447,0.000155,0.00161,0.002345,0.001897,0.070708,0.093727,0.093727,0.093727,0.174936,Positive
0.010101,0,0.333333,0.333333,0.327586,0.3,0.4,0.2,0.2,0.2,0.2,0.164339,0.084756,0.096703,0.178274,0.100482,0.275941,0,0.00068,0.000594,0.001449,0.001831,0,0.010102,0.084756,0.084756,0.084756,0.164339,Positive
0.141414,1,0.166667,0.333333,0.137931,0.3,0.1,0.1,0,0,0,0.146519,0.06644,0.086345,0.160138,0.080648,0.260979,0.000264,0,0,0,0,0.001299,0.141415,0.06644,0.06644,0.06644,0.146519,Negative
0.171717,1,0.333333,0.333333,0.465517,0,0.1,0.1,0.1,0.1,0.1,0.146506,0.068229,0.087165,0.167466,0.088993,0.260979,0.002439,0.000887,0.008683,0.013552,0,0.002496,0.171719,0.068229,0.068229,0.068229,0.146506,Negative
0.252525,1,0.166667,0.666667,0.206897,0.4,0.1,0.1,0.1,0.1,0.4,0.147741,0.066686,0.086614,0.161204,0.082345,0.261801,0.000564,0.000293,0.001266,0.001726,0.000005,0.005886,0.252526,0.066686,0.066686,0.066686,0.147741,Negative
0.222222,1,0.5,0.333333,0.37931,0.3,0.1,0.4,0.1,0.2,0.1,0.146519,0.069857,0.087346,0.163572,0.082456,0.26238,0.006474,0,0.004069,0,0.004274,0.003458,0.222225,0.069857,0.069857,0.069857,0.146519,Negative
0.30303,1,0.333333,0.666667,0.103448,0.2,0.2,0.2,0.2,0.2,0.2,0.186192,0.100003,0.1051,0.196582,0.113082,0.279686,0.002307,0.001187,0.005618,0.001683,0.001819,0.000738,0.303032,0.100003,0.100003,0.100003,0.186192,Negative
0.373737,0,0.166667,0.333333,0.344828,0.1,0.1,0.1,0,0,0,0.149976,0.078798,0.086342,0.160134,0.080644,0.260976,0.015277,0,0,0,0,0,0.373737,0.078798,0.078798,0.078798,0.149976,Positive
0.090909,1,0.333333,0.333333,0.017241,0.2,0.2,0.2,0.2,0.2,0.2,0.23449,0.162554,0.14098,0.25416,0.175656,0.335432,0.005266,0.002065,0.003863,0.005573,0.008637,0.006659,0.090911,0.162554,0.162554,0.162554,0.23449,Negative
0.131313,1,0.333333,0.666667,0.5,0.2,0.2,0.2,0.2,0.2,0.4,0.230858,0.159132,0.141366,0.256688,0.188139,0.342937,0.004579,0.002256,0.004241,0.012238,0,0.007588,0.131315,0.159132,0.159132,0.159132,0.230858,Negative
0.393939,1,0.166667,0.666667,0.155172,0.2,0.2,0.2,0.2,0.2,0.2,0.282486,0.214562,0.161948,0.340541,0.200719,0.38868,0.030766,0.006017,0.095364,0.016329,0.206544,0.019133,0.39394,0.214562,0.214562,0.214562,0.282486,Negative
0.090909,0,0.333333,0.333333,0.534483,0.2,0.2,0.2,0.2,0.2,0.2,0.165669,0.088032,0.099681,0.183763,0.106199,0.282041,0.00229,0.001187,0.001674,0.00176,0.005224,0,0.09091,0.088032,0.088032,0.088032,0.165669,Negative
0.040404,0,0.333333,0.666667,0.068966,0.3,0.4,0.2,0.2,0.1,0.2,0.156273,0.075233,0.088691,0.160138,0.087396,0.265247,0.000016,0.000594,0,0.010958,0.004689,0.007175,0.040405,0.075233,0.075233,0.075233,0.156273,Negative
0.20202,1,0.333333,0.666667,0.224138,0.2,0.2,0.2,0.2,0.2,0.2,0.211483,0.138525,0.129321,0.23667,0.158953,0.322733,0.004581,0.002375,0.004825,0.005638,0.007034,0.005122,0.202022,0.138525,0.138525,0.138525,0.211483,Negative
0.161616,0,0.333333,0.333333,0.362069,0.2,0.2,0.2,0.2,0.2,0.2,0.262996,0.190898,0.15747,0.284421,0.212485,0.364359,0.006067,0.003028,0.00558,0.007568,0.011723,0.009106,0.161617,0.190898,0.190898,0.190898,0.262996,Negative
0.111111,0,0.333333,0.333333,0.637931,0.1,0.1,0.1,0.1,0.1,0.1,0.14687,0.066596,0.086562,0.160511,0.081041,0.261283,0.000453,0.000235,0.000442,0.000638,0.000928,0.000751,0.111112,0.066596,0.066596,0.066596,0.14687,Negative
0.010101,0,0.333333,0.666667,0.017241,0.3,0.4,0.2,0.2,0.2,0.2,0.163785,0.083011,0.096851,0.179053,0.097868,0.274141,0,0.001031,0.001806,0.001452,0.002345,0.001649,0.010102,0.083011,0.083011,0.083011,0.163785,Negative
0.222222,1,0.333333,0.333333,0.241379,0.1,0.1,0.1,0.1,0.1,0.2,0.152744,0.069024,0.093688,0.160128,0.089382,0.266075,0.003399,0.00798,0,0.0142,0.000009,0.000053,0.222224,0.069024,0.069024,0.069024,0.152744,Negative
0.070707,1,0.333333,0.333333,0.155172,0.2,0.2,0.2,0.2,0.2,0.2,0.220047,0.140892,0.128849,0.210381,0.133944,0.300191,0.003668,0.001817,0.003348,0.003221,0.004689,0.016125,0.070709,0.140892,0.140892,0.140892,0.220047,Negative
0.020202,1,0.333333,0.666667,0.051724,0.4,0.2,0.2,0.2,0.2,0,0.171747,0.09325,0.101742,0.185815,0.080648,0.260979,0.00229,0.000712,0,0,0,0,0.020204,0.09325,0.09325,0.09325,0.171747,Positive
0.212121,1,0.166667,0.666667,0.155172,0.2,0.2,0.2,0.2,0.2,0.2,0.32747,0.233945,0.182251,0.218092,0.141545,0.308611,0.008013,0.004453,0.002644,0.003221,0.004872,0.004743,0.212122,0.233945,0.233945,0.233945,0.32747,Negative
0.191919,1,0.333333,0.666667,0.241379,0.1,0.1,0.1,0.1,0.1,0.1,0.156615,0.06738,0.088161,0.160591,0.080629,0.263915,0.001406,0.001974,0.000539,0,0.009003,0,0.191921,0.06738,0.06738,0.06738,0.156615,Negative
0.171717,1,0.166667,0.666667,0.241379,0.3,0,0,0,0,0,0.146503,0.066203,0.086335,0.160121,0.08063,0.260965,0,0,0,0,0,0,0.171718,0.066203,0.066203,0.066203,0.146503,Positive
0.010101,0,0.5,0.333333,0.413793,0.2,0.2,0.4,0.4,0.4,0.4,0.155876,0.07865,0.09326,0.172531,0.093343,0.271623,0.003446,0,0.001194,0,0.002954,0,0.010103,0.07865,0.07865,0.07865,0.155876,Positive
0.232323,0,0.166667,0.333333,0.362069,0.2,0.2,0.2,0.2,0.2,0.2,0.210531,0.152625,0.136322,0.208658,0.131344,0.260979,0.022895,0.001314,0.00115,0.001647,0.015919,0.020664,0.232323,0.152625,0.152625,0.152625,0.210531,Negative
0.020202,1,0.166667,0.666667,0.051724,0.2,0.2,0.2,0.2,0.2,0.2,0.166195,0.088593,0.099842,0.183607,0.105715,0.280799,0.001941,0.001012,0.001157,0.001473,0.002178,0.002081,0.020203,0.088593,0.088593,0.088593,0.166195,Negative
0.494949,1,0.333333,0.333333,0.206897,0.2,0.2,0.2,0.2,0.2,0.1,0.189361,0.11423,0.103964,0.178615,0.103537,0.264458,0.017195,0.000836,0.000437,0.011272,0.010616,0.041774,0.494951,0.11423,0.11423,0.11423,0.189361,Negative
0.010101,0,0.5,0.666667,0.051724,0.2,0.2,0.2,0.2,0.2,0.2,0.160297,0.08235,0.096455,0.17883,0.100125,0.263515,0.00229,0.001187,0.002455,0,0.000234,0,0.010103,0.08235,0.08235,0.08235,0.160297,Negative
0.040404,1,0.166667,0.666667,0.017241,0.2,0.1,0.1,0.1,0.1,0.1,0.150168,0.067236,0.086345,0.161284,0.084382,0.261272,0.001225,0,0.001358,0.006064,0.000893,0.003756,0.040405,0.067236,0.067236,0.067236,0.150168,Negative
